"item_id","item_name","media_type","date_created","date_modified","file","description","rendered_flag","labeled_flag","html5_flag","flag1","flag2"
1407,"Heart0162","sectioned","2011-08-30 14:16:33","2012-09-14 15:00:52","Heart0162-Sectioned-External-Posterior","Posterior view of the heart. Sutures along Right Atrium due to dissection for imagery. Pulmonary Veins are tied off for fixation process. Aorta is intact with the brachiocephalic trunk attached.
",0,0,0,0,0
1408,"Heart0166","sectioned","2011-08-30 14:16:33","2012-09-14 15:00:52","Heart0166-Sectioned-External-Posterior","Posterior view of a small heart. Multiple sutures were used to reconstruct after dissection for imagery and studies.
",0,0,0,0,0
1409,"Heart0168","sectioned","2011-08-30 14:16:33","2012-09-14 15:00:52","Heart0168-Sectioned-External-Posterior","Posterior view of the heart along IVC axis. The aorta and branches are intact.",0,0,0,0,0
1410,"Heart0076","video","2011-08-30 14:16:34","2012-12-27 16:21:39","Heart0076-Functional-External-Right-Margin","External view of right atrial appendage. There is an endoscope illuminating the RAA. Note the thin walls of the RAA.
",0,1,1,0,0
1411,"Heart0083","video","2011-08-30 14:16:34","2012-12-27 16:34:55","Heart0083-Functional-External-Right-Margin","&nbsp;",0,1,1,0,0
1420,"Heart0083","video","2011-08-30 14:16:34","2012-12-27 16:34:55","Heart0083-Functional-External-Left-Margin","&nbsp;",0,1,1,0,0
1429,"Heart0019","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0019-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1430,"Heart0035","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0035-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1431,"Heart0046","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0046-MRI-Short-Axis-Valve-Level","The short axis slice at the valve level displays the orientation of the valves in relation to each other.  This specimen shows how the annuli of the mitral and aortic valves are linked and displays the way the cardiac skeleton can be identified using MR imaging.
",1,0,0,0,0
1432,"Heart0047","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0047-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1433,"Heart0048","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0048-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1434,"Heart0050","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0050-MRI-Short-Axis-Valve-Level","This short axis image of the heart shows the close proximity of the mitral, tricuspid and aortic valves.  The leaflets of the pulmonary and tricuspid valves can be seen within their respective valve annuli.
",1,0,0,0,0
1435,"Heart0051","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0051-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1436,"Heart0053","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0053-MRI-Short-Axis-Valve-Level","This short axis slice of the specimen beautifully shows the annulus of the mitral valve. Additionally, the left circumflex artery can be seen curving around heart above the mitral annulus and the left anterior descending artery diving down into the myocardium adjacent to the pulmonary valve annulus.
",1,0,0,0,0
1437,"Heart0054","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0054-MRI-Short-Axis-Valve-Level","This valvular level short axis slice depicts the leaflets of the aortic valve and displays the proximity of the aortic valve to the mitral.
",1,0,0,0,0
1438,"Heart0055","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0055-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1439,"Heart0056","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0056-MRI-Short-Axis-Valve-Level","This MR slice shows the mitral and aortic valve annuli in the cardiac skeleton.  The three cusps of the aortic valve can also be seen in the center of the image.
",1,0,0,0,0
1440,"Heart0057","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0057-MRI-Short-Axis-Valve-Level","The tri leaflet structure of the aortic valve can be seen in the center of this short axis slice of the heart at the valve level.  The annulus of the mitral valve is also clearly identifiable.
",1,0,0,0,0
1441,"Heart0059","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0059-MRI-Short-Axis-Valve-Level","The pulmonary valve of this heart seems to be heavily dilated, possibly due to pulmonary hypertension.
",1,0,0,0,0
1442,"Heart0060","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0060-MRI-Short-Axis-Valve-Level","The three cusps and the commissures of the aortic valve can be clearly seen in this short axis slice of the heart.
",1,0,0,0,0
1443,"Heart0061","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0061-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1444,"Heart0062","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0062-MRI-Short-Axis-Valve-Level","The proximity of the aortic and mitral valves is displayed in this short axis MR image showing how each valve annulus makes up part of the cardiac skeleton.
",1,0,0,0,0
1445,"Heart0063","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0063-MRI-Short-Axis-Valve-Level","The relationship between the mitral, aortic and tricuspid valve annulus can be seen in this short axis MR slice.
",1,0,0,0,0
1446,"Heart0064","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0064-MRI-Short-Axis-Valve-Level","The short axis MR slice at the valve level clearly shows the orientation of the leaflets of the aortic valve and the proximity of the aortic valve to the mitral annulus.
",1,0,0,0,0
1447,"Heart0069","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0069-MRI-Short-Axis-Valve-Level","Short axis slice of the heart at valve level. The axes are labeled as follows: S=superior, I=inferior, A=anterior, P=posterior, R=right, L=left
",1,0,0,0,0
1448,"Heart0070","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0070-MRI-Short-Axis-Valve-Level","The short axis valve level slice displays the tricuspid nature of both semilunar valves.  The right atrial appendage can also be seen in to the right of the image.
",1,0,0,0,0
1449,"Heart0074","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0074-MRI-Short-Axis-Valve-Level","This MR slice of the heart shows the position of the aortic valve in relation to the mitral valve. Additionally the positioning of the aortic leaflets can be made out with the right coronary artery branching off the aorta to the right of the sinus of valsalva.
",1,0,0,0,0
1450,"Heart0075","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0075-MRI-Short-Axis-Valve-Level","The coronary sinus can clearly be seen wrapping around the annulus of the mitral valve in the posterior region of the left ventricle in this short axis slice.  
",1,0,0,0,0
1451,"Heart0076","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0076-MRI-Short-Axis-Valve-Level","The relative positions of the aortic and mitral valve annulus can be clearly seen in this short axis image.
",1,0,0,0,0
1452,"Heart0077","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0077-MRI-Short-Axis-Valve-Level","The orientation of the leaflets of the aortic valve are shown in the center of this short axis MR slice.  One should also note the positioning of the mitral valve annulus in relation to the coronary sinus to the posterior portion of the heart and to the aortic valve in the center of the heart\.
",1,0,0,0,0
1453,"Heart0078","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0078-MRI-Short-Axis-Valve-Level","The walls of the right atrium and the left atrial appendage (to the far left of the image) are clearly defined in this short axis slice. Additionally, the walls of the pulmonary artery and the aorta are clearly recognizable as an example of how vascular tissue is imaging differently to myocardial tissue.
",1,0,0,0,0
1454,"Heart0083","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0083-MRI-Short-Axis-Valve-Level","The short axis slice clearly displays the interaction of the four valve through the cardiac skeleton with the aortic valve in the center, the pulmonary valve to the top, the mitral to the left and the edge of the tricuspid (below the right atrium (RA)).
",1,0,0,0,0
1455,"Heart0084","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0084-MRI-Short-Axis-Valve-Level","This MR slice of the heart clearly shows the junction of the cardiac skeleton between the aortic, mitral and tricuspid valves.
",1,0,0,0,0
1456,"Heart0088","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0088-MRI-Short-Axis-Valve-Level","In this short axis slice the right coronary artery can clearly be seen branching off the aorta from the right coronary cusp.
",1,0,0,0,0
1457,"Heart0089","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0089-MRI-Short-Axis-Valve-Level","The leaflets of the tricuspid, mitral aortic valve can be seen in this short axis slice. Additionally, it is possible to make out some of the coronary vessels within the myocardial fat around the heart.
",1,0,0,0,0
1458,"Heart0090","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0090-MRI-Short-Axis-Valve-Level","This short axis MR slice at the level of the cardiac valves beautifully shows that this heart has a bicuspid aortic valve.  This congenital defect is clearly indicated in the image by the way the two valve leaflets form a figure of eight shape in the aortic annulus.  Bicuspid aortic valves occur in approximately 1-2% of the population and are usually treated by surgically replacing the valve. 
",1,0,0,0,0
1459,"Heart0092","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0092-MRI-Short-Axis-Valve-Level","This short axis slice clearly depicts the three leaflets of the aortic valve.  The gap in the inter atrial septum was caused when the heart was excised due to a large portion of the inferior vena cava being removed with the liver to aid in attachment of that organ to a recipient.
",1,0,0,0,0
1460,"Heart0093","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0093-MRI-Short-Axis-Valve-Level","This MR short axis slice is slightly higher in the heart than many of the others, just above the cardiac skeleton.  The coronary sinus can clearly be seen curving around the mitral valve annulus and ending at the ostium in the right atrium.
",1,0,0,0,0
1461,"Heart0094","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0094-MRI-Short-Axis-Valve-Level","This short axis MR slice nicely shows the mitral valve annulus and the close proximity of the aortic, mitral and tricuspid valves.
",1,0,0,0,0
1462,"Heart0096","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0096-MRI-Short-Axis-Valve-Level","The pulmonary artery can clearly be recognized in this short axis slice to the top of the image.  Additionally, part of the left atrial appendage can be seen just to the upper left of the mitral and aortic valves.
",1,0,0,0,0
1463,"Heart0097","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0097-MRI-Short-Axis-Valve-Level","This short axis slice clearly shows the tri-leaflet nature of the pulmonary valve, to the top of the image.  Interestingly, due to the orientation of the heart in the scanner this short axis slice shows the aortic annulus to be almost the size of the mitral annulus.  Such an image exemplifies the importance of ensuring your scan in in the plane of the annulus when you are imaging to take measurements.
",1,0,0,0,0
1464,"Heart0102","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0102-MRI-Short-Axis-Valve-Level","A short axis MR slice of the heart just above the cardiac skeleton.
",1,0,0,0,0
1465,"Heart0108","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0108-MRI-Short-Axis-Valve-Level","This short axis slice of the heart nicely shows the tri-leaflet orientation of the aortic valve. Additionally, to the bottom of the image the coronary sinus can be seen sweeping around the mitral annulus and connecting to the right atrium at the ostium.
",1,0,0,0,0
1466,"Heart0109","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0109-MRI-Short-Axis-Valve-Level","This MR slice shows the tricuspid, mitral and aortic valve annuli in the cardiac skeleton.  The dark spots are due to air in the coronary vessels affecting the MR scans.
",1,0,0,0,0
1467,"Heart0110","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0110-MRI-Short-Axis-Valve-Level","The tri leaflet structure of the aortic valve can be clearly seen in this short axis slice.  The dark patches in the pectinate muscles of the right atrium are trapped pockets of air that affect the MR imaging process.
",1,0,0,0,0
1468,"Heart0111","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0111-MRI-Short-Axis-Valve-Level","The proximity of the aortic and mitral valves is evidenced in this short axis MR image showing how each valve annulus makes up part of the cardiac skeleton.
",1,0,0,0,0
1469,"Heart0112","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0112-MRI-Short-Axis-Valve-Level","This short axis slice of the heart shows the aortic valve in the center of the image with the two branches of the left coronary artery, the left anterior descending artery and the left circumflex artery.  Additionally, the leaflets of the pulmonary valve can be seen at the top of the image and the coronary sinus can be seen connecting to the right atrium at the base of the image.  Interestingly the thebesian valve, at the coronary sinus ostium, can also be seen on this MR slice due to the high resolution of the image.
",1,0,0,0,0
1470,"Heart0118","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0118-MRI-Short-Axis-Valve-Level","This short axis slice art the level of the valves shows the close proximity of all four cardiac valves, (the tricuspid valve lies slightly inferior to this MR slice below the right atrium).
",1,0,0,0,0
1471,"Heart0119","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0119-MRI-Short-Axis-Valve-Level","The left circumflex artery can be seen in this image curving from where it branches from the left coronary artery (to the upper left of the aortic valve) around the mitral valve annulus adjacent to the coronary sinus before diving down into the myocardium of the left ventricular free wall (below the mitral annulus).
",1,0,0,0,0
1472,"Heart0121","still","2011-08-30 14:16:34","2012-09-05 16:42:45","Heart0121-MRI-Short-Axis-Valve-Level","Due to the fact that this short axis slice is not in the plane of the aortic valve annulus the valve is depicted as having an oval shape.  This is not the case and such images reinforce the need to be certain that you are imaging in the plane of the anatomical feature you are analyzing when taking anatomical measurements.
",1,0,0,0,0
